lib	scope	class	kind	name	vis	category	feature	3.0	3.1	3.2	3.3	3.4	4.0	4.1	pattern	first_present
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_27_40?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_27_41?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_27_4?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_2?	pub	UNDOC(class-undoc)	bundler/current_ruby	X	X	X	X	X	X	X	all	3.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_30?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	X	X	X	X	X	X	all	3.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_30_18?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_30_19?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_30_1?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_30_20?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_30_21?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_30_22?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_30_23?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_30_24?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_30_25?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_30_26?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_30_27?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_30_2?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_30_30?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_30_31?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_30_32?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_30_33?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_30_34?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_30_3?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_30_40?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_30_41?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_30_4?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_31?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	X	X	X	X	X	all	3.2
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_31_18?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_31_19?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_31_1?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_31_20?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_31_21?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_31_22?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_31_23?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_31_24?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_31_25?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_31_26?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_31_27?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_31_2?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_31_30?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_31_31?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_31_32?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_31_33?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_31_34?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_31_3?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_31_40?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_31_41?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_31_4?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_32?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_32_18?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_32_19?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_32_1?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_32_20?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_32_21?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_32_22?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_32_23?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_32_24?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_32_25?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_32_26?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_32_27?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_32_2?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_32_30?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_32_31?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_32_32?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_32_33?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_32_34?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_32_3?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_32_40?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_32_41?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_32_4?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_33?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_33_18?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_33_19?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_33_1?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_33_20?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_33_21?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_33_22?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_33_23?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_33_24?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_33_25?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_33_26?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_33_27?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_33_2?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_33_30?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_33_31?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_33_32?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_33_33?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_33_34?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_33_3?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_33_40?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_33_41?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_33_4?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_34?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_34_18?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_34_19?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_34_1?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_34_20?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_34_21?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_34_22?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_34_23?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_34_24?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_34_25?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_34_26?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_34_27?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_34_2?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_34_30?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_34_31?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_34_32?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_34_33?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_34_34?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_34_3?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_34_40?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_34_41?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_34_4?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_3?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	X	X	X	X	X	X	all	3.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_40?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_40_18?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_40_19?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_40_1?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_40_20?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_40_21?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_40_22?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_40_23?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_40_24?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_40_25?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_40_26?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_40_27?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_40_2?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_40_30?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_40_31?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_40_32?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_40_33?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_40_34?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_40_3?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_40_40?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_40_41?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_40_4?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_41?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_41_18?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_41_19?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_41_1?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_41_20?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_41_21?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_41_22?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_41_23?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_41_24?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_41_25?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_41_26?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_41_27?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_41_2?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_41_30?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_41_31?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_41_32?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_41_33?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_41_34?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_41_3?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_41_40?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_41_41?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_41_4?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	mingw_4?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
