class	kind	method	file	line	since_attr	until_attr	real_first	real_last	real_via	db_first	db_last	current_since_badge	current_until_badge	expected_since	expected_until	verdict	note
Module	i	const_get	Module.md	501	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	const_missing	Module.md	538	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	const_set	Module.md	560	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	const_source_location	Module.md	590	-	-	2.7	4.0	direct	2.7.0	4.1	2.7.0	none	2.7.0	none	OK	
Module	i	constants	Module.md	638	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	deprecate_constant	Module.md	677	-	-	2.3	4.0	direct	2.3.0	4.1	2.3.0	none	2.3.0	none	OK	
Module	i	freeze	Module.md	706	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	include	Module.include.md	1	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	include?	Module.md	727	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	included_modules	Module.md	746	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	instance_method	Module.md	764	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	method_defined?	Module.md	796	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	module_eval	Module.md	833	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
Module	i	class_eval	Module.md	835	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
Module	i	module_exec	Module.md	891	-	-	1.8.7	4.0	direct	1.8.7	4.1	none	none	none	none	INFO_1_8_7	
Module	i	class_exec	Module.md	892	-	-	1.8.7	4.0	direct	1.8.7	4.1	none	none	none	none	INFO_1_8_7	
Module	i	name	Module.md	925	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	to_s	Module.md	926	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	inspect	Module.md	927	EMPTY	-	1.8.6	4.0	inherited:Kernel	2.0.0	4.1	none	none	none	none	OK	last-resolved-via:direct;inherited:Kernel
Module	i	set_temporary_name	Module.md	975	-	-	3.3	4.0	direct	3.3	4.1	3.3	none	3.3	none	OK	overloads:2
Module	i	instance_methods	Module.md	1026	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	undefined_instance_methods	Module.md	1082	-	-	3.2	4.0	direct	3.2	4.1	3.2	none	3.2	none	OK	
Module	i	refinements	Module.md	1106	-	-	3.2	4.0	direct	3.2	4.1	3.2	none	3.2	none	OK	
Module	i	public_instance_method	Module.md	1126	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Module	i	public_instance_methods	Module.md	1146	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	private_instance_methods	Module.md	1156	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	protected_instance_methods	Module.md	1181	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	private_class_method	Module.md	1191	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
Module	i	private_constant	Module.md	1209	-	-	1.9.3	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.3	none	OK	
Module	i	public_class_method	Module.md	1242	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
Module	i	public_constant	Module.md	1273	-	-	1.9.3	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.3	none	OK	
Module	i	private_method_defined?	Module.md	1312	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	protected_method_defined?	Module.md	1343	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	public_method_defined?	Module.md	1374	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	class_variable_defined?	Module.md	1405	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	class_variable_get	Module.md	1422	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	class_variable_set	Module.md	1442	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	remove_class_variable	Module.md	1465	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	singleton_class?	Module.md	1485	-	-	2.1	4.0	direct	2.1.0	4.1	2.1.0	none	2.1.0	none	OK	
Module	i	prepend	Module.prepend.md	1	2.0.0	-	2.0.0	4.0	direct	1.9.3	4.1	2.0.0	none	2.0.0	none	OK	
Module	i	alias_method	Module.alias_method.md	1	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	define_method	Module.define_method.md	1	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
Module	i	remove_method	Module.remove_method.md	1	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	undef_method	Module.undef_method.md	1	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	append_features	Module.md	1504	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	extend_object	Module.md	1524	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	extended	Module.md	1549	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	included	Module.md	1569	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	const_added	Module.md	1590	-	-	3.2	4.0	direct	3.2	4.1	3.2	none	3.2	none	OK	
Module	i	method_added	Module.md	1606	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	method_removed	Module.md	1631	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	method_undefined	Module.md	1655	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	module_function	Module.md	1688	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:3
Module	i	private	Module.md	1751	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:4
Module	i	protected	Module.md	1789	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:4
Module	i	public	Module.md	1812	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:4
Module	i	remove_const	Module.md	1852	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Module	i	refine	Module.md	1876	-	-	2.0.0	4.0	direct	2.0.0	4.1	2.0.0	none	2.0.0	none	OK	
Module	i	prepend_features	Module.md	1918	-	-	2.0.0	4.0	direct	2.0.0	4.1	2.0.0	none	2.0.0	none	OK	
Module	i	prepended	Module.md	1956	-	-	2.0.0	4.0	direct	2.0.0	4.1	2.0.0	none	2.0.0	none	OK	
Module	i	ruby2_keywords	Module.md	1976	-	-	2.7	4.0	direct	2.7.0	4.1	2.7.0	none	2.7.0	none	OK	
Module	i	using	Module.md	2008	-	-	2.1	4.0	direct	2.1.0	4.1	2.1.0	none	2.1.0	none	OK	
NameError	s	new	NameError.md	23	-	-	1.8.6	4.0	new-via-initialize	1.8.7	4.1	none	none	none	none	OK	overloads:2;new-via-initialize
NameError	i	name	NameError.md	42	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
NameError	i	to_s	NameError.md	65	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	last-resolved-via:inherited:Exception
NameError	i	receiver	NameError.md	88	-	-	2.3	4.0	direct	2.3.0	4.1	2.3.0	none	2.3.0	none	OK	
NameError	i	local_variables	NameError.md	108	-	-	1.8.6	4.0	inherited:Kernel	2.3.0	4.1	2.3.0	none	none	none	MISMATCH_SINCE	last-resolved-via:direct;inherited:Kernel;db-late
NilClass	i	&	NilClass.md	12	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
NilClass	i	|	NilClass.md	25	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
NilClass	i	^	NilClass.md	38	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
NilClass	i	nil?	NilClass.md	51	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
NilClass	i	to_a	NilClass.md	59	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
NilClass	i	to_f	NilClass.md	67	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
NilClass	i	to_i	NilClass.md	75	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
NilClass	i	to_s	NilClass.md	83	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
NilClass	i	to_c	NilClass.md	91	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
NilClass	i	to_r	NilClass.md	99	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
NilClass	i	rationalize	NilClass.md	107	-	-	1.9.2	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.3	none	INFO_1_9_2	overloads:2
NilClass	i	to_h	NilClass.md	122	-	-	2.0.0	4.0	direct	2.0.0	4.1	2.0.0	none	2.0.0	none	OK	
NilClass	i	=~	NilClass.md	130	2.6.0	-	1.8.6	4.0	inherited:Kernel	2.6.0	4.1	2.6.0	none	none	none	MISMATCH_SINCE	last-resolved-via:direct;inherited:Kernel;explicit-wrong
NoMatchingPatternKeyError	s	new	NoMatchingPatternKeyError.md	25	-	-	3.1	4.0	new-via-initialize	3.1	4.1	3.1	none	3.1	none	OK	new-via-initialize
NoMatchingPatternKeyError	i	matchee	NoMatchingPatternKeyError.md	46	-	-	3.1	4.0	direct	3.1	4.1	3.1	none	3.1	none	OK	
NoMatchingPatternKeyError	i	key	NoMatchingPatternKeyError.md	52	-	-	3.1	4.0	direct	3.1	4.1	3.1	none	3.1	none	OK	
NoMethodError	s	new	NoMethodError.md	53	-	-	1.8.6	4.0	new-via-initialize	1.8.7	4.1	none	none	none	none	OK	overloads:2;new-via-initialize
NoMethodError	i	args	NoMethodError.md	78	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
NoMethodError	i	private_call?	NoMethodError.md	104	-	-	2.4	4.0	direct	2.4.0	4.1	2.4.0	none	2.4.0	none	OK	
Numeric	i	+@	Numeric.md	361	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Numeric	i	-@	Numeric.md	374	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Numeric	i	/	Numeric.md	385	-	-	-	-	-	3.0	4.1	3.0	none	-	-	DOC_ONLY	
Numeric	i	abs	Numeric.md	396	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Numeric	i	magnitude	Numeric.md	397	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Numeric	i	ceil	Numeric.md	407	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Numeric	i	floor	Numeric.md	420	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Numeric	i	round	Numeric.md	437	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Numeric	i	truncate	Numeric.md	452	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Numeric	i	coerce	Numeric.md	465	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Numeric	i	div	Numeric.md	512	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Numeric	i	divmod	Numeric.md	537	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Numeric	i	quo	Numeric.md	567	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Numeric	i	fdiv	Numeric.md	592	-	-	1.8.7	4.0	direct	1.8.7	4.1	none	none	none	none	INFO_1_8_7	
Numeric	i	integer?	Numeric.md	613	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Numeric	i	modulo	Numeric.md	626	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Numeric	i	%	Numeric.md	627	-	-	1.9.2	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.3	none	INFO_1_9_2	
Numeric	i	positive?	Numeric.md	657	-	-	2.3	4.0	direct	2.3.0	4.1	2.3.0	none	2.3.0	none	OK	
Numeric	i	negative?	Numeric.md	669	-	-	2.3	4.0	direct	2.3.0	4.1	2.3.0	none	2.3.0	none	OK	
Numeric	i	remainder	Numeric.md	681	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Numeric	i	nonzero?	Numeric.md	710	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Numeric	i	finite?	Numeric.md	731	-	-	2.4	4.0	direct	2.4.0	4.1	2.4.0	none	2.4.0	none	OK	
Numeric	i	infinite?	Numeric.md	745	-	-	2.4	4.0	direct	2.4.0	4.1	2.4.0	none	2.4.0	none	OK	
Numeric	i	to_int	Numeric.md	757	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Numeric	i	zero?	Numeric.md	766	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Numeric	i	step	Numeric.md	778	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:9
Numeric	i	<=>	Numeric.md	854	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Numeric	i	eql?	Numeric.md	870	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Numeric	i	abs2	Numeric.md	888	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Numeric	i	arg	Numeric.md	901	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Numeric	i	angle	Numeric.md	902	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Numeric	i	phase	Numeric.md	903	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Numeric	i	conj	Numeric.md	916	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Numeric	i	conjugate	Numeric.md	917	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Numeric	i	denominator	Numeric.md	933	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Numeric	i	imag	Numeric.md	943	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Numeric	i	imaginary	Numeric.md	944	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Numeric	i	numerator	Numeric.md	959	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Numeric	i	polar	Numeric.md	969	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Numeric	i	real	Numeric.md	984	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Numeric	i	real?	Numeric.md	999	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Numeric	i	rect	Numeric.md	1014	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Numeric	i	rectangular	Numeric.md	1015	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Numeric	i	to_c	Numeric.md	1030	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Numeric	i	i	Numeric.md	1043	-	-	1.9.2	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.3	none	INFO_1_9_2	
Object	s	new	Object.md	14	-	-	1.8.6	4.0	new-via-initialize	1.8.7	4.1	none	none	none	none	OK	last-resolved-via:inherited-new-via-initialize:BasicObject;new-via-initialize
Object	i	==	Object.md	25	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	last-resolved-via:inherited:BasicObject;inherited:Kernel
Object	i	<=>	Object.md	54	-	-	1.9.2	4.0	inherited:Kernel	1.9.3	4.1	1.9.3	none	1.9.3	none	INFO_1_9_2	inherited:Kernel
Object	i	eql?	Object.md	67	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	equal?	Object.md	90	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	last-resolved-via:inherited:BasicObject;inherited:Kernel
Object	i	methods	Object.md	113	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	public_method	Object.md	190	-	-	1.9.1	4.0	inherited:Kernel	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	inherited:Kernel;ladder-gap-1.9.1-1.9.3
Object	i	public_methods	Object.md	210	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	private_methods	Object.md	220	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	protected_methods	Object.md	230	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	singleton_methods	Object.md	240	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	to_a	Object.md	312	-	-	1.8.6	1.8.7	inherited:Kernel	1.8.7	4.1	none	none	none	1.9.1	MISMATCH_UNTIL	flag:nomethod;inherited:Kernel;until-mismatch
Object	i	to_s	Object.md	329	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	to_str	Object.md	356	-	-	-	-	-	1.8.7	4.1	none	none	-	-	DOC_ONLY	flag:nomethod
Object	i	to_ary	Object.md	383	-	-	-	-	-	1.8.7	4.1	none	none	-	-	DOC_ONLY	flag:nomethod
Object	i	to_hash	Object.md	410	-	-	-	-	-	1.8.7	4.1	none	none	-	-	DOC_ONLY	flag:nomethod
Object	i	to_int	Object.md	435	-	-	-	-	-	1.8.7	4.1	none	none	-	-	DOC_ONLY	flag:nomethod
Object	i	to_proc	Object.md	462	-	-	-	-	-	1.8.7	4.1	none	none	-	-	DOC_ONLY	flag:nomethod
Object	i	to_io	Object.md	486	-	-	-	-	-	1.8.7	4.1	none	none	-	-	DOC_ONLY	flag:nomethod
Object	i	to_regexp	Object.md	502	-	-	-	-	-	1.8.7	4.1	none	none	-	-	DOC_ONLY	flag:nomethod
Object	i	to_enum	Object.md	527	-	-	1.8.7	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	INFO_1_8_7	overloads:2;inherited:Kernel
Object	i	enum_for	Object.md	528	-	-	1.8.7	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	INFO_1_8_7	overloads:2;inherited:Kernel
Object	i	tap	Object.md	578	-	-	1.8.7	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	INFO_1_8_7	inherited:Kernel
Object	i	yield_self	Object.md	593	-	-	2.5	4.0	inherited:Kernel	2.5.0	4.1	2.5.0	none	2.5.0	none	OK	overloads:2;inherited:Kernel
Object	i	then	Object.md	595	-	-	2.6	4.0	inherited:Kernel	2.6.0	4.1	2.6.0	none	2.6.0	none	OK	overloads:2;inherited:Kernel
Object	i	object_id	Object.md	628	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	hash	Object.md	657	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	===	Object.md	692	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	=~	Object.md	744	-	-	1.8.6	3.1	inherited:Kernel	1.8.7	3.1	none	3.2	none	3.2	OK	inherited:Kernel
Object	i	!~	Object.md	765	-	-	1.9.1	4.0	inherited:Kernel	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	inherited:Kernel;ladder-gap-1.9.1-1.9.3
Object	i	display	Object.md	781	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	extend	Object.md	805	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	inspect	Object.md	855	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	instance_variable_get	Object.md	902	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	instance_variable_set	Object.md	925	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	instance_variables	Object.md	944	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	instance_variable_defined?	Object.md	958	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	send	Object.md	978	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	overloads:2;inherited:Kernel
Object	i	public_send	Object.md	1023	-	-	1.9.1	4.0	inherited:Kernel	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	overloads:2;inherited:Kernel;ladder-gap-1.9.1-1.9.3
Object	i	_dump	Object.md	1048	-	-	-	-	-	1.8.7	4.1	none	none	-	-	DOC_ONLY	
Object	i	marshal_dump	Object.md	1088	-	-	-	-	-	1.8.7	4.1	none	none	-	-	DOC_ONLY	
Object	i	marshal_load	Object.md	1131	-	-	-	-	-	1.8.7	4.1	none	none	-	-	DOC_ONLY	
Object	i	clone	Object.md	1151	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	dup	Object.md	1229	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	freeze	Object.md	1272	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	frozen?	Object.md	1312	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	method	Object.md	1325	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	singleton_method	Object.md	1353	-	-	2.1	4.0	inherited:Kernel	2.1.0	4.1	2.1.0	none	2.1.0	none	OK	inherited:Kernel
Object	i	define_singleton_method	Object.md	1395	-	-	1.9.1	4.0	inherited:Kernel	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	overloads:2;inherited:Kernel;ladder-gap-1.9.1-1.9.3
Object	i	respond_to?	Object.md	1424	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	remove_instance_variable	Object.md	1506	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	instance_of?	Object.md	1526	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	is_a?	Object.md	1547	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	kind_of?	Object.md	1548	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	nil?	Object.md	1577	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	class	Object.md	1588	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	taint	Object.md	1604	-	-	1.8.6	3.1	inherited:Kernel	1.8.7	3.1	none	3.2	none	3.2	OK	inherited:Kernel
Object	i	tainted?	Object.md	1611	-	-	1.8.6	3.1	inherited:Kernel	1.8.7	3.1	none	3.2	none	3.2	OK	inherited:Kernel
Object	i	untaint	Object.md	1620	-	-	1.8.6	3.1	inherited:Kernel	1.8.7	3.1	none	3.2	none	3.2	OK	inherited:Kernel
Object	i	trust	Object.md	1628	-	-	1.9.1	3.1	inherited:Kernel	1.9.3	3.1	1.9.3	3.2	1.9.1	3.2	MISMATCH_SINCE	inherited:Kernel;ladder-gap-1.9.1-1.9.3
Object	i	untrusted?	Object.md	1637	-	-	1.9.1	3.1	inherited:Kernel	1.9.3	3.1	1.9.3	3.2	1.9.1	3.2	MISMATCH_SINCE	inherited:Kernel;ladder-gap-1.9.1-1.9.3
Object	i	untrust	Object.md	1646	-	-	1.9.1	3.1	inherited:Kernel	1.9.3	3.1	1.9.3	3.2	1.9.1	3.2	MISMATCH_SINCE	inherited:Kernel;ladder-gap-1.9.1-1.9.3
Object	i	singleton_class	Object.md	1655	-	-	1.9.2	4.0	inherited:Kernel	1.9.3	4.1	1.9.3	none	1.9.3	none	INFO_1_9_2	inherited:Kernel
Object	i	itself	Object.md	1674	-	-	2.2	4.0	inherited:Kernel	2.2.0	4.1	2.2.0	none	2.2.0	none	OK	inherited:Kernel
Object	i	initialize	Object.md	1685	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	last-resolved-via:inherited:BasicObject
Object	i	initialize_copy	Object.md	1727	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	inherited:Kernel
Object	i	initialize_clone	Object.md	1835	1.9.2	-	1.9.2	4.0	inherited:Kernel	3.0	4.1	1.9.2	none	1.9.3	none	MISMATCH_SINCE	inherited:Kernel;explicit-wrong;INFO_1_9_2
