#class	kind	method	1.8.6	1.8.7	1.9.1	1.9.2	1.9.3	2.0.0	2.1	2.2	2.3	2.4	2.5	2.6	2.7	3.0	3.1	3.2	3.3	3.4	4.0	first	last	gaps
Pathname	i	each_filename	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	each_line	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	empty?	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	entries	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	eql?	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	executable?	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	executable_real?	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	exist?	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	expand_path	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	extname	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	file?	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
